category,page_title,pdf_title,pdf_url,source_url
Destaques,Página Inicial,Nota Informativa,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=718CC803-AF97-4FFB-9051-80285BC4629F&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-11-17103602,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/nota-informativa---estatuto-de-pessoal-dos-bombeiros-profissionais-da-administracao-local-/
Destaques,Página Inicial,Nota Informativa Aplicação do SIADAP às Autarquias Locais,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=252FCDA5-A399-43A5-A663-AEE408D951CD&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-02-28103840,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/nota-informativa---aplicacao-do-siadap-as-autarquias-locais/
Destaques,Página Inicial,Programa,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=B3CC3C0F-9A15-4A7E-A29E-63E4DF061C42&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-10-11173520,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/v-encontro-nacional-caf/
Destaques,Página Inicial,"Tools, best practices and recommendations to reduce consumer
food waste – A compendium.",https://www.cncda.gov.pt/images/DocumentosLegislacao/Estudos_e_Relatorios/tools_best_practices_and_recommendations_to_reduce-KJNA31572ENN.pdf,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/forum-europeu-de-desperdicio-de-alimentos-para-os-consumidores---sessoes-gravadas/
Destaques,Página Inicial,Para as escolas,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=94531DD8-FE8B-4B49-88A9-7F734EA843DC&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-05-21151801,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/forum-europeu-de-desperdicio-de-alimentos-para-os-consumidores---sessoes-gravadas/
Destaques,Página Inicial,"Para
os decisores políticos",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=14A25928-F3EA-4B4D-8A97-47AC309B79C9&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-05-21151831,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/forum-europeu-de-desperdicio-de-alimentos-para-os-consumidores---sessoes-gravadas/
Destaques,Página Inicial,Para as empresas e outras organizações do setor alimentar,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=05941E34-FDBE-4FCE-BA79-B40391CB37D0&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-05-21151857,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/forum-europeu-de-desperdicio-de-alimentos-para-os-consumidores---sessoes-gravadas/
Destaques,Página Inicial,Evento,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=3032E0A1-65C5-4528-9CEE-B5AFABF90514&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-05-21150548,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/participe-no-forum-europeu-sobre-desperdicio-alimentar-dos-consumidores/
Destaques,Página Inicial,Portaria n.º 110/2024/1,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=7836C109-97B8-49AC-B89F-EAF2A99883D1&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-03-19171151,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/publicacao-da-portaria-n---110-2024-1-que-altera-a-portaria-n---9-2023/
Destaques,Página Inicial,Despacho,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=8510CA42-E4FB-4859-B68B-A6C5BCA2BC32&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2023-08-11125726,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/despacho-apoios-financeiros-as-freguesias---despesas-covid19/
Destaques,Página Inicial,Abertura do EstagiAP XXI,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=055315B7-C1FB-4913-ACB3-B66B3C548EC6&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2022-09-15073707,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/2--edicao-do-programa-estagiap-xxi--abertura-de-candidaturas-2/
Destaques,Página Inicial,aqui,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=7DBFACF7-FC79-49F0-9CC1-5DF9BE7660F1&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2023-04-27170714,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/regulamento-para-a-classificacao-e-avaliacao-da-informacao-arquivistica-da-administracao-local/
Destaques,Página Inicial,aqui,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=A57BC75D-456D-41F8-89E1-882FFAF2D6CB&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-10-13155329,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/lei-da-paridade---eleicao-dos-vogais-da-junta-de-freguesia-e-dos-membros-da-mesa-da-assembleia-de-freguesia/
Destaques,Página Inicial,aqui,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=3972D3BC-3384-4D8C-809C-9D73010CD79E&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-03-23145235,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/disponibilizacao-de-guia-pratico---lei-n---72-2020/
Destaques,Página Inicial,aqu,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=5062AFB6-A1D8-48C7-BC13-827A555EDFE4&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-02-15203507,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/nota-informativa-sobre-o-artigo-24---da-lei-n---75---b-2020--oe-2021-/
Destaques,Página Inicial,i,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=BE94CAF1-847B-4E6A-AFEC-62C3E99F818B&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-02-15201413,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/nota-informativa-sobre-o-artigo-24---da-lei-n---75---b-2020--oe-2021-/
Destaques,Página Inicial,Guidlines for civil participation,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=6B2BD758-15CD-417D-B595-3B724897CE20&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2017-12-19122347,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/conselho-da-europa---participacao-civil-na-tomada-de-decisao-politica-e-principios-de-boa-governacao/
Destaques,Página Inicial,Memo Good Gov Portugal.,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=529102F3-BBBC-4EF3-AB5E-801BFFFCF1D3&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2017-12-19122442,https://portalautarquico.dgal.gov.pt/pt-PT/destaques/conselho-da-europa---participacao-civil-na-tomada-de-decisao-politica-e-principios-de-boa-governacao/
Alertas,Página Inicial,Incompatibilidade em matéria de exercício de funções políticas por aposentados ou equiparados,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=113351E5-995E-496A-A2CD-E1575BE2C378&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2017-10-24171012,https://portalautarquico.dgal.gov.pt/pt-PT/alertas/incompatibilidade-no-exercicio-de-funcoes-politicas-por-aposentados-ou-equiparados/
Alertas,Página Inicial,Flyer-SNS,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=922A9967-D446-41E6-810D-A4314152A6D9&field=storage_image&lang=pt&ver=1&filetype=PDF&dtestate=2016-09-14112105,https://portalautarquico.dgal.gov.pt/pt-PT/alertas/como-aceder-ao-portal-do-servico-nacional-de-saude-/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Águeda,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=B3772D20-18E3-4FB4-BE37-74B5AC351AEE&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15163553,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Albergaria-a-Velha,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=6974C674-B2EE-4E38-9754-7ED8A41E85B6&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15163637,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Anadia,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=35A4751B-F362-461F-A4D9-0CF692E4E217&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15163707,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Aveiro,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=831CD3B2-83E1-4EA0-9F7A-1BC121EDE2D6&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15163805,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Estarreja,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=B7FB02C7-FED0-452F-A094-86D6D76E9D30&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15163834,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Ilhavo,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=E2DF9F92-04B6-4352-A258-179F6A5E2ACA&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15163900,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Murtosa,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=F6ABB6AB-A761-4281-AF94-D8C4E75AFBE3&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15163926,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Oliveira do Bairro,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=5DB884BC-5610-457F-A214-F5736A110597&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15164001,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Ovar,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=648A0C0B-AD39-49E4-AB4A-9E6A8793EACE&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15164028,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Sever do Vouga,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=1A9AC6B7-D988-4190-873B-BC11C2714BC6&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15164059,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Outras Divulgações,NOTÍCIAS/DIVULGAÇÕES,Protocolo RESDP Vagos,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=CE747203-38F8-428F-AA68-BC8354159693&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-11-15164134,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/outras-divulgacoes/2024-11-15---protocolos-de-implementacao-do-referencial-de-educacao-para-a-seguranca-a-defesa-e-a-paz/
Divulgação Formação AL,NOTÍCIAS/DIVULGAÇÕES,brochura do programa de formação,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=654B821F-027B-45BF-8A1C-C47A0B6D638E&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-10-09114142,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/divulgacao-de-formacao-al/08-10-2024---programa-de-territorios-inteligentes/
Divulgação Formação AL,NOTÍCIAS/DIVULGAÇÕES,"folheto com os percursos formativos para as
Autarquias Locais",https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=AED9E9A4-DFAF-4EAD-9418-942B90F81E34&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-10-09103507,https://portalautarquico.dgal.gov.pt/pt-PT/-noticias/divulgacoes/divulgacao-de-formacao-al/08-10-2024---programa-de-territorios-inteligentes/
Estudos e Relatórios,Página Inicial,Relatório de Análise das Prestações de Contas Individuais dos Municípios (2019),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=990763BE-64A1-4DDC-9335-62556689316F&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-10-01155238,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Relatório de Análise das Prestações de Contas Individuais dos Municípios (2017),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=72F445D4-8E31-416A-BD01-D7B980134D0F&content_id=20C1E089-B095-4A8F-BC56-1ADF413AE212&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2019-09-22160331,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Relatório de Análise das Prestações de Contas Individuais dos Municípios 2016,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=D78F0062-D57E-48AB-AA07-182B1FF2A774&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2017-12-28172824,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Panorama das Operações PPP a nível municipal - Relatório 2024,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=06387F5E-DA34-4B2F-A3AF-2587DE7FFE03&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-03-28164237,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Panorama das Operações PPP a nível municipal - Relatório 2023,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=9D26B474-C7CF-4EEE-814C-27218FAD9E74&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-04-30115136,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Panorama das Operações PPP a nível municipal - Relatório 2022,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=B7227BCE-B669-4377-B8AF-94BD43D8412F&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-03-28165743,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Panorama das Operações PPP a nível municipal | Relatório 2021,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=FF354A37-8BD0-43B2-BF60-33F4DC3FAB5B&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2022-05-02161446,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Panorama das Operaçoes PPP a nível municipal | Relatório 2020,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=19BC886A-82B4-4D28-AF3D-5D4F774B04EE&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-07-21232427,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Relatório de Monitorização do SEL_(2018),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=2A16B99A-D552-4696-8B30-5E1F75E07C40&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-01-19011100,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Relatório de Monitorização do SEL (2017,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=401BEC09-AE65-4A7E-9ADE-9829A1C82F32&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2021-01-19011021,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Relatório de Monitorização do SEL (2015/16),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=4F20CC85-131D-4B45-9A74-405C295321B4&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2018-03-20172038,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Relatório de caraterização do universo das entidades associadas e/ou participadas pelos municípios portugueses (2010),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=39F89854-D1BC-43C7-856E-6DA4C4383FF8&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2019-03-15173819,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Relatório da aplicação do SIADAP 3 pelos municípios e serviços municipalizados (biénio 2021/2022),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=D35D1A2C-8FAC-4F96-8BD1-DD19211217DE&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-05-19104541,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Relatório da aplicação do SIADAP 3 pelos municípios e serviços municipalizados (biénio 2019/2020),https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=266f4a32-848e-4d2c-99c6-ad5b5511d7fe&content_id=CE34053C-6245-49B7-A2FB-4273FAAE5627&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2024-09-04142404,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Relatório sobre o levantamento dos centros de recolha oficial de animais e o diagnóstico de necessidades 2017,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=ed16ac2e-ba4c-4299-883d-468376316b46&content_id=C0A94971-A30E-4AD3-9E74-3DF27A6D1BFF&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2019-10-22123006,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Anexos,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=ed16ac2e-ba4c-4299-883d-468376316b46&content_id=C88D1D9F-60B6-400B-B752-818BE0ACCC13&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2019-10-22123046,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Relatório sobre os resultados do Programa de Regularização de vínculos precários na Administração Local,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=7e297fd2-8396-4448-a648-bdfd0ec9102a&content_id=DCDCCA7C-4269-405E-B238-73CAA6D7AD32&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2019-10-14161350,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-anuais
Estudos e Relatórios,Página Inicial,Taxas municipais aplicadas pelos municípios,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=a7187039-4863-4c6c-9ef0-1422b677728d&content_id=27B2F473-04E7-4D6F-8534-FB64DA86C997&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2019-03-15173050,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/estudos
Estudos e Relatórios,Página Inicial,Relatório de Acompanhamento das PPPs - 4.º Trimestre de 2025,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=D7E68650-D79C-463B-B51B-92E6AF535F6B&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2026-02-09112515,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-mensais-/-trimestrais
Estudos e Relatórios,Página Inicial,Relatório de Acompanhamento das PPPs - 3.º Trimestre de 2025,https://portalautarquico.dgal.gov.pt/ficheiros/?schema=f7664ca7-3a1a-4b25-9f46-2056eef44c33&channel=b968cb93-065b-4076-96bd-ee3919432585&content_id=0C8644ED-8873-40A2-9578-6F9FA88DDC3B&field=storage_image&lang=pt&ver=1&filetype=pdf&dtestate=2025-10-24111309,https://portalautarquico.dgal.gov.pt/pt-PT/estudos-e-relatorios/relatorios-mensais-/-trimestrais
